game_id,pid,player,pos,team,min,fgm_a,tpm_a,ftm_a,oreb,dreb,reb,ast,stl,blk,tos,pfs,plus_minus,pts
400278012,6477,Jonas Valanciunas,C,Toronto Raptors,19,0-2,0-0,1-2,2,1,3,1,0,0,1,5,1,1
400278012,3012,Kyle Lowry,PG,Toronto Raptors,32,2-6,0-3,0-0,0,6,6,9,0,0,5,2,-13,4
400278012,3978,DeMar DeRozan,SG,Toronto Raptors,42,10-17,1-2,3-4,1,4,5,4,0,0,1,3,-18,24
400278012,4259,Ed Davis,PF,Toronto Raptors,17,2-6,0-0,2-2,2,1,3,0,1,1,1,1,-9,6
400278012,2769,Amir Johnson,PF,Toronto Raptors,27,4-7,0-0,3-4,6,6,12,0,1,1,1,2,-20,11
400278012,2806,Jose Calderon,PG,Toronto Raptors,16,1-5,1-3,2-2,0,3,3,2,0,0,2,0,-6,5
400278012,2866,John Lucas III,PG,Toronto Raptors,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278012,6619,Terrence Ross,SG,Toronto Raptors,23,1-7,1-6,0-0,0,2,2,2,0,1,2,3,-14,3
400278012,2173,Mickael Pietrus,SF,Toronto Raptors,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278012,3207,Aaron Gray,C,Toronto Raptors,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278012,3989,Blake Griffin,PF,Los Angeles Clippers,29,7-11,0-0,5-6,2,7,9,4,3,0,0,1,2,19
400278012,1705,Caron Butler,SF,Los Angeles Clippers,26,4-9,1-2,0-0,1,1,2,2,0,0,0,1,4,9
400278012,3442,DeAndre Jordan,C,Los Angeles Clippers,27,1-7,0-0,5-11,5,5,10,1,1,2,2,3,1,7
400278012,2779,Chris Paul,PG,Los Angeles Clippers,28,5-10,1-2,5-5,0,2,2,4,2,0,2,2,-2,16
400278012,2004,Willie Green,SG,Los Angeles Clippers,16,2-4,0-1,0-0,1,2,3,1,0,0,0,1,10,4
400278012,617,Lamar Odom,PF,Los Angeles Clippers,21,2-6,0-4,0-0,1,4,5,1,1,1,2,3,18,4
400278012,1765,Matt Barnes,SF,Los Angeles Clippers,22,2-5,1-3,2-2,2,2,4,2,1,1,0,4,15,7
400278012,2789,Ronny Turiaf,C,Los Angeles Clippers,19,3-4,0-0,0-0,0,4,4,0,0,0,0,0,17,6
400278012,4238,Eric Bledsoe,PG,Los Angeles Clippers,20,6-9,1-2,1-2,2,2,4,6,2,2,0,2,21,14
400278012,165,Jamal Crawford,SG,Los Angeles Clippers,32,4-14,2-5,6-8,1,1,2,0,1,0,3,0,9,16
400278012,3008,Ryan Hollins,C,Los Angeles Clippers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278013,4261,Ekpe Udoh,PF,Milwaukee Bucks,12,1-2,0-0,1-1,0,1,1,2,1,2,0,1,1,3
400278013,4265,Larry Sanders,C,Milwaukee Bucks,38,3-12,0-0,0-0,2,4,6,1,1,4,3,3,12,6
400278013,3997,Brandon Jennings,PG,Milwaukee Bucks,41,8-19,4-7,6-6,2,4,6,7,5,0,2,2,4,26
400278013,2200,Marquis Daniels,SG,Milwaukee Bucks,35,5-10,1-2,2-2,0,7,7,1,0,0,2,2,4,13
400278013,2751,Monta Ellis,SG,Milwaukee Bucks,41,8-13,0-1,8-9,0,2,2,5,3,0,6,3,7,24
400278013,2767,Ersan Ilyasova,PF,Milwaukee Bucks,26,4-8,1-4,1-1,0,2,2,3,2,0,2,4,17,10
400278013,3451,Luc Richard Mbah a Moute,PF,Milwaukee Bucks,28,2-5,0-1,5-10,1,4,5,0,2,0,2,2,0,9
400278013,682,Joel Przybilla,C,Milwaukee Bucks,6,0-0,0-0,0-0,1,1,2,1,0,1,0,1,-5,0
400278013,6604,Doron Lamb,SG,Milwaukee Bucks,14,2-2,1-1,1-1,0,2,2,1,0,0,1,1,5,6
400278013,6592,John Henson,PF,Milwaukee Bucks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278013,1711,Drew Gooden,PF,Milwaukee Bucks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278013,6440,Tobias Harris,SF,Milwaukee Bucks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278013,991,Samuel Dalembert,C,Milwaukee Bucks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278013,1828,Reggie Evans,PF,Brooklyn Nets,27,2-3,0-0,1-2,4,5,9,1,4,0,5,1,-11,5
400278013,1026,Gerald Wallace,SF,Brooklyn Nets,41,6-12,0-3,4-6,3,13,16,3,1,1,2,2,-4,16
400278013,2746,Andray Blatche,C,Brooklyn Nets,21,3-7,0-0,5-6,2,4,6,1,2,1,2,1,-16,11
400278013,2798,Deron Williams,PG,Brooklyn Nets,38,8-19,1-7,1-2,1,1,2,8,0,0,3,4,-12,18
400278013,1007,Joe Johnson,SG,Brooklyn Nets,30,2-8,1-3,1-2,0,1,1,4,0,0,3,1,-3,6
400278013,4385,Mirza Teletovic,PF,Brooklyn Nets,2,0-0,0-0,0-0,0,0,0,0,0,0,0,2,-3,0
400278013,2433,Kris Humphries,PF,Brooklyn Nets,25,2-8,0-0,0-0,1,6,7,1,0,2,3,2,1,4
400278013,2373,Josh Childress,SF,Brooklyn Nets,4,0-2,0-0,0-0,1,0,1,0,0,0,0,0,-6,0
400278013,802,Jerry Stackhouse,SF,Brooklyn Nets,16,3-10,3-7,0-0,0,0,0,1,0,1,1,1,-7,9
400278013,3277,C.J. Watson,PG,Brooklyn Nets,15,2-5,1-4,0-0,0,1,1,2,0,0,0,1,0,5
400278013,6428,MarShon Brooks,SG,Brooklyn Nets,21,4-5,1-1,5-5,0,1,1,1,2,0,1,5,16,14
400278013,6625,Tyshawn Taylor,PG,Brooklyn Nets,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278013,1995,Keith Bogans,SG,Brooklyn Nets,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278014,2177,David West,PF,Indiana Pacers,38,10-16,0-0,1-3,2,7,9,1,1,0,2,2,-3,21
400278014,4251,Paul George,SF,Indiana Pacers,39,5-15,3-6,4-4,1,7,8,3,2,0,1,3,0,17
400278014,3436,Roy Hibbert,C,Indiana Pacers,27,4-9,0-0,2-2,2,4,6,1,0,2,0,2,-1,10
400278014,3438,George Hill,PG,Indiana Pacers,39,5-14,2-7,3-3,1,3,4,3,0,0,0,1,0,15
400278014,4244,Lance Stephenson,SG,Indiana Pacers,25,4-8,1-1,1-1,0,1,1,2,1,0,0,4,4,10
400278014,3991,Tyler Hansbrough,PF,Indiana Pacers,10,1-1,0-0,0-0,1,0,1,0,0,1,0,2,-8,2
400278014,4020,Sam Young,SF,Indiana Pacers,9,1-2,0-1,0-0,0,1,1,1,0,0,0,3,-11,2
400278014,2774,Ian Mahinmi,C,Indiana Pacers,21,2-7,0-0,0-0,2,0,2,0,0,1,1,1,-10,4
400278014,3415,D.J. Augustin,PG,Indiana Pacers,9,2-3,0-1,0-0,0,1,1,1,0,0,2,1,-11,4
400278014,2761,Gerald Green,SG,Indiana Pacers,23,4-7,0-1,0-0,0,1,1,1,0,0,1,1,-15,8
400278014,4008,Jeff Ayres,PF,Indiana Pacers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278014,6616,Miles Plumlee,C,Indiana Pacers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278014,6657,Ben Hansbrough,PG,Indiana Pacers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278014,3439,Serge Ibaka,PF,Oklahoma City Thunder,33,6-9,0-1,0-0,3,6,9,0,0,2,1,5,1,12
400278014,3202,Kevin Durant,SF,Oklahoma City Thunder,39,9-24,1-5,8-10,0,8,8,4,0,0,4,0,-1,27
400278014,2018,Kendrick Perkins,C,Oklahoma City Thunder,30,1-2,0-0,2-2,1,8,9,1,0,0,1,2,2,4
400278014,3468,Russell Westbrook,PG,Oklahoma City Thunder,34,7-17,1-3,6-7,2,5,7,6,2,2,2,0,6,21
400278014,3028,Thabo Sefolosha,SG,Oklahoma City Thunder,25,1-4,0-2,0-0,1,1,2,0,1,0,0,2,11,2
400278014,1978,Nick Collison,PF,Oklahoma City Thunder,19,2-3,0-1,1-1,1,2,3,0,1,0,0,2,14,5
400278014,4016,Hasheem Thabeet,C,Oklahoma City Thunder,14,1-1,0-0,1-2,1,1,2,0,0,1,0,0,5,3
400278014,4001,Eric Maynor,PG,Oklahoma City Thunder,14,3-4,0-1,0-0,0,0,0,4,0,0,0,1,5,6
400278014,2394,Kevin Martin,SG,Oklahoma City Thunder,31,7-12,3-6,7-8,0,0,0,1,0,0,1,4,12,24
400278014,6443,Reggie Jackson,PG,Oklahoma City Thunder,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278014,6453,DeAndre Liggins,SG,Oklahoma City Thunder,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278015,6433,Kenneth Faried,PF,Denver Nuggets,30,5-7,0-0,0-2,0,7,7,1,1,0,0,3,-10,10
400278015,3428,Danilo Gallinari,SF,Denver Nuggets,38,7-11,1-5,6-9,1,8,9,3,1,0,1,3,6,21
400278015,2386,Andre Iguodala,SF,Denver Nuggets,38,5-12,2-5,3-4,1,6,7,3,1,0,5,3,5,15
400278015,3444,Kosta Koufos,C,Denver Nuggets,29,4-5,0-0,0-0,1,5,6,0,0,3,1,3,6,8
400278015,4000,Ty Lawson,PG,Denver Nuggets,40,7-15,2-3,7-8,0,4,4,6,0,0,2,4,-9,23
400278015,3191,Corey Brewer,SF,Denver Nuggets,22,7-13,0-4,1-2,1,2,3,0,1,0,2,1,-7,15
400278015,3452,JaVale McGee,C,Denver Nuggets,16,2-3,0-0,0-0,1,2,3,1,0,3,2,3,-12,4
400278015,557,Andre Miller,PG,Denver Nuggets,29,3-6,0-0,4-4,0,1,1,4,0,0,3,2,-9,10
400278015,6436,Jordan Hamilton,SF,Denver Nuggets,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278015,6611,Quincy Miller,SF,Denver Nuggets,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278015,3455,Anthony Randolph,SF,Denver Nuggets,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278015,4298,Timofey Mozgov,C,Denver Nuggets,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278015,6588,Evan Fournier,SG,Denver Nuggets,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278015,1975,Carmelo Anthony,SF,New York Knicks,39,10-24,3-8,11-16,1,5,6,1,2,0,1,4,-10,34
400278015,2991,Ronnie Brewer,SF,New York Knicks,27,3-6,1-4,2-2,1,1,2,0,4,0,1,0,6,9
400278015,984,Tyson Chandler,C,New York Knicks,37,7-8,0-0,1-4,6,6,12,1,0,2,1,3,12,15
400278015,429,Jason Kidd,PG,New York Knicks,34,4-7,3-4,6-6,1,3,4,7,1,0,1,4,9,17
400278015,2753,Raymond Felton,PG,New York Knicks,27,4-15,0-2,2-2,1,2,3,6,0,0,3,3,2,10
400278015,846,Kurt Thomas,PF,New York Knicks,9,1-1,0-0,0-0,1,1,2,0,0,0,0,2,-4,2
400278015,3018,Steve Novak,SF,New York Knicks,20,2-5,2-4,1-1,1,0,1,0,0,0,0,0,8,7
400278015,4182,Pablo Prigioni,PG,New York Knicks,12,1-1,1-1,0-0,0,0,0,5,0,0,0,2,-3,3
400278015,3037,James White,SG,New York Knicks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
400278015,2444,J.R. Smith,SG,New York Knicks,34,5-19,2-7,3-6,1,8,9,0,2,0,2,4,12,15
400278015,883,Rasheed Wallace,PF,New York Knicks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278015,6635,Chris Copeland,SF,New York Knicks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278015,125,Marcus Camby,C,New York Knicks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278016,3200,Glen Davis,PF,Orlando Magic,33,7-11,0-0,1-4,0,7,7,3,0,0,3,0,-3,15
400278016,6591,Maurice Harkless,SF,Orlando Magic,7,2-2,0-0,0-0,0,0,0,0,0,0,0,2,-8,4
400278016,6478,Nikola Vucevic,C,Orlando Magic,29,6-9,0-0,0-0,3,6,9,3,1,0,2,3,-7,12
400278016,2439,Jameer Nelson,PG,Orlando Magic,25,1-7,0-3,2-2,0,4,4,3,0,0,3,2,-8,4
400278016,3187,Arron Afflalo,SG,Orlando Magic,38,5-11,0-1,4-4,1,3,4,3,0,0,4,0,0,14
400278016,6614,Andrew Nicholson,PF,Orlando Magic,25,9-11,0-0,1-2,1,8,9,3,4,0,2,3,21,19
400278016,6546,Gustavo Ayon,PF,Orlando Magic,9,0-3,0-0,0-0,2,1,3,3,0,0,1,2,7,0
400278016,3220,Josh McRoberts,PF,Orlando Magic,10,0-1,0-1,0-0,1,1,2,1,0,0,0,2,2,0
400278016,2325490,DeQuan Jones,SF,Orlando Magic,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,4,0
400278016,6460,E'Twaun Moore,PG,Orlando Magic,25,4-8,1-2,1-2,1,2,3,3,0,0,1,1,13,10
400278016,3024,J.J. Redick,SG,Orlando Magic,38,6-14,4-8,4-4,0,3,3,9,2,0,2,0,19,20
400278016,6615,Kyle O'Quinn,PF,Orlando Magic,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278016,4305,Ish Smith,PG,Orlando Magic,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278016,6461,Markieff Morris,PF,Phoenix Suns,32,5-12,0-2,0-0,0,5,5,1,0,1,1,1,9,10
400278016,3201,Jared Dudley,SF,Phoenix Suns,38,6-13,1-4,2-4,1,2,3,4,1,0,1,2,5,15
400278016,2758,Marcin Gortat,C,Phoenix Suns,32,6-8,0-0,0-1,0,6,6,2,0,2,1,1,7,12
400278016,2417,Sebastian Telfair,PG,Phoenix Suns,37,1-7,1-4,3-4,1,3,4,8,1,0,3,3,8,6
400278016,2992,Shannon Brown,PG,Phoenix Suns,39,6-16,2-8,3-3,1,1,2,3,1,0,2,3,0,17
400278016,1781,Luis Scola,PF,Phoenix Suns,16,5-9,0-1,1-1,0,2,2,0,0,0,1,4,-17,11
400278016,3418,Michael Beasley,SF,Phoenix Suns,15,0-2,0-0,3-4,0,1,1,1,0,0,1,0,-17,3
400278016,615,Jermaine O'Neal,C,Phoenix Suns,16,4-8,0-0,1-1,2,3,5,1,1,0,0,1,-15,9
400278016,6663,Diante Garrett,PG,Phoenix Suns,11,1-1,0-0,0-0,0,1,1,2,0,0,2,1,-16,2
400278016,4247,Wesley Johnson,SG,Phoenix Suns,4,2-2,1-1,0-0,0,0,0,0,0,0,0,3,-4,5
400278016,6502,Luke Zeller,PF,Phoenix Suns,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278016,3033,P.J. Tucker,SF,Phoenix Suns,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278016,3423,Goran Dragic,SG,Phoenix Suns,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278017,2797,Marvin Williams,PF,Utah Jazz,23,3-4,1-2,0-0,1,2,3,1,1,2,1,0,-4,7
400278017,3015,Paul Millsap,PF,Utah Jazz,39,9-18,0-1,6-8,4,5,9,2,3,0,1,2,-3,24
400278017,2389,Al Jefferson,C,Utah Jazz,30,6-11,0-0,2-2,3,8,11,1,0,1,0,3,-1,14
400278017,2178,Mo Williams,PG,Utah Jazz,33,8-11,2-3,4-5,0,2,2,9,2,0,1,1,-4,22
400278017,3003,Randy Foye,SG,Utah Jazz,23,3-10,1-6,0-0,0,0,0,4,1,1,2,2,-9,7
400278017,3970,DeMarre Carroll,SF,Utah Jazz,20,4-7,0-1,2-2,1,2,3,4,1,1,0,6,15,10
400278017,4295,Jeremy Evans,SF,Utah Jazz,9,0-0,0-0,0-0,3,0,3,0,0,1,0,0,10,0
400278017,6447,Enes Kanter,C,Utah Jazz,18,6-8,0-0,2-4,4,2,6,0,0,1,2,4,8,14
400278017,1024,Jamaal Tinsley,PG,Utah Jazz,15,2-3,1-2,0-0,0,2,2,3,1,0,1,0,11,5
400278017,4249,Gordon Hayward,SG,Utah Jazz,30,4-11,1-3,5-6,0,1,1,2,0,0,1,4,12,14
400278017,4257,Derrick Favors,PF,Utah Jazz,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278017,6429,Alec Burks,PG,Utah Jazz,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278017,1027,Earl Watson,PG,Utah Jazz,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278017,2384,Dwight Howard,PF,Los Angeles Lakers,42,5-10,0-0,1-2,4,12,16,4,2,2,4,5,1,11
400278017,385,Antawn Jamison,PF,Los Angeles Lakers,16,1-6,1-3,0-0,2,1,3,4,0,0,3,2,-17,3
400278017,25,Metta World Peace,SF,Los Angeles Lakers,21,5-7,2-3,0-0,0,0,0,0,0,1,1,1,-7,12
400278017,2377,Chris Duhon,PG,Los Angeles Lakers,31,4-6,4-5,0-0,3,2,5,11,0,0,2,0,2,12
400278017,110,Kobe Bryant,SG,Los Angeles Lakers,43,9-24,4-9,12-14,0,0,0,3,1,0,2,2,-2,34
400278017,4256,Devin Ebanks,SF,Los Angeles Lakers,7,2-3,1-1,0-0,1,1,2,0,1,0,0,1,-10,5
400278017,3994,Jordan Hill,C,Los Angeles Lakers,31,8-11,0-0,1-1,6,3,9,2,1,4,1,5,9,17
400278017,6463,Darius Morris,PG,Los Angeles Lakers,17,0-4,0-1,0-0,1,1,2,3,0,0,0,2,-9,0
400278017,4003,Jodie Meeks,SG,Los Angeles Lakers,32,6-14,3-6,1-1,0,2,2,2,0,0,1,3,-2,16
400278017,3971,Earl Clark,SF,Los Angeles Lakers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278017,996,Pau Gasol,C,Los Angeles Lakers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278017,6620,Robert Sacre,C,Los Angeles Lakers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278018,2775,Jason Maxiell,PF,Detroit Pistons,26,1-10,0-0,0-0,4,7,11,0,1,2,4,3,-6,2
400278018,4260,Greg Monroe,PF,Detroit Pistons,35,7-13,0-0,8-10,1,6,7,3,1,0,2,3,-8,22
400278018,1724,Tayshaun Prince,SF,Detroit Pistons,37,6-12,0-1,4-4,4,4,8,2,1,1,1,0,-12,16
400278018,6469,Kyle Singler,SF,Detroit Pistons,29,2-4,1-1,0-0,0,2,2,2,0,0,0,2,-5,5
400278018,6448,Brandon Knight,PG,Detroit Pistons,38,8-18,2-6,4-6,2,1,3,4,2,0,2,4,-6,22
400278018,2792,Charlie Villanueva,PF,Detroit Pistons,22,3-7,2-5,0-0,2,3,5,1,2,0,2,4,1,8
400278018,497,Corey Maggette,SF,Detroit Pistons,8,0-2,0-1,3-4,1,1,2,0,0,0,0,0,-3,3
400278018,6585,Andre Drummond,C,Detroit Pistons,14,0-1,0-0,0-0,0,0,0,1,0,2,0,2,1,0
400278018,3235,Rodney Stuckey,SG,Detroit Pistons,31,5-14,0-4,9-9,0,2,2,5,0,0,2,2,3,19
400278018,3998,Jonas Jerebko,PF,Detroit Pistons,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278018,3976,Austin Daye,SF,Detroit Pistons,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278018,2816,Will Bynum,PG,Detroit Pistons,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278018,6586,Kim English,SG,Detroit Pistons,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278018,3244,Thaddeus Young,PF,Philadelphia 76ers,37,9-13,0-0,2-6,3,1,4,1,5,0,2,3,9,20
400278018,6424,Lavoy Allen,PF,Philadelphia 76ers,17,2-5,0-0,0-0,2,3,5,0,1,2,0,4,16,4
400278018,4239,Evan Turner,SF,Philadelphia 76ers,40,8-13,1-1,1-2,1,10,11,7,0,0,1,2,7,18
400278018,3995,Jrue Holiday,PG,Philadelphia 76ers,37,11-20,1-4,2-4,1,4,5,8,2,1,3,4,8,25
400278018,1018,Jason Richardson,SG,Philadelphia 76ers,36,4-11,2-5,3-4,1,6,7,1,0,0,1,3,9,13
400278018,6612,Arnett Moultrie,PF,Philadelphia 76ers,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
400278018,2423,Dorell Wright,SF,Philadelphia 76ers,18,1-2,0-0,1-2,1,3,4,2,0,1,0,1,0,3
400278018,3243,Nick Young,SF,Philadelphia 76ers,18,1-2,0-0,1-2,0,1,1,1,0,0,2,2,-3,3
400278018,3211,Spencer Hawes,C,Philadelphia 76ers,32,7-14,0-1,1-2,4,4,8,2,0,3,1,4,-8,15
400278018,6638,Maalik Wayns,PG,Philadelphia 76ers,4,1-2,0-0,1-1,0,0,0,1,0,0,1,2,-1,3
400278018,981,Kwame Brown,C,Philadelphia 76ers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278018,2387,Royal Ivey,PG,Philadelphia 76ers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278018,2506,Damien Wilkins,SG,Philadelphia 76ers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278019,2772,David Lee,PF,Golden State Warriors,35,10-14,0-0,5-5,5,6,11,4,1,0,3,4,4,25
400278019,6578,Harrison Barnes,SF,Golden State Warriors,22,2-7,1-3,1-2,1,2,3,3,0,0,2,3,18,6
400278019,6587,Festus Ezeli,C,Golden State Warriors,12,1-2,0-0,0-0,0,1,1,0,0,0,0,2,6,2
400278019,3975,Stephen Curry,PG,Golden State Warriors,37,10-22,4-7,3-4,1,6,7,7,1,0,3,5,3,27
400278019,6475,Klay Thompson,SG,Golden State Warriors,36,4-7,2-5,0-0,1,1,2,6,0,1,1,4,1,10
400278019,6476,Jeremy Tyler,PF,Golden State Warriors,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278019,3217,Carl Landry,PF,Golden State Warriors,28,5-9,0-0,6-6,4,2,6,2,0,1,1,2,0,16
400278019,6589,Draymond Green,SF,Golden State Warriors,19,0-8,0-1,0-0,2,7,9,0,1,1,4,0,5,0
400278019,2427,Andris Biedrins,C,Golden State Warriors,6,0-0,0-0,0-0,0,2,2,0,0,1,0,1,2,0
400278019,6444,Charles Jenkins,PG,Golden State Warriors,12,3-4,0-0,0-0,0,0,0,0,1,0,0,2,5,6
400278019,2768,Jarrett Jack,PG,Golden State Warriors,31,3-11,1-4,5-6,0,5,5,6,5,0,2,2,-4,12
400278019,6637,Kent Bazemore,SG,Golden State Warriors,1,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,0
400278019,1006,Richard Jefferson,SF,Golden State Warriors,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278019,6601,Michael Kidd-Gilchrist,SF,Charlotte Bobcats,34,6-10,0-0,5-6,1,6,7,3,1,1,3,4,6,17
400278019,6427,Bismack Biyombo,C,Charlotte Bobcats,33,2-4,0-0,1-2,3,8,11,0,0,3,1,2,-8,5
400278019,4005,Byron Mullens,C,Charlotte Bobcats,29,6-14,1-4,0-0,3,1,4,3,2,1,1,1,-13,13
400278019,6479,Kemba Walker,PG,Charlotte Bobcats,34,6-16,3-9,9-12,1,0,1,6,1,1,4,4,2,24
400278019,6156,Jeff Taylor,SG,Charlotte Bobcats,33,1-8,0-3,2-3,2,1,3,2,1,0,0,1,-1,4
400278019,992,DeSagana Diop,C,Charlotte Bobcats,14,0-0,0-0,0-0,0,6,6,0,1,1,0,2,2,0
400278019,1000,Brendan Haywood,C,Charlotte Bobcats,3,0-3,0-0,0-0,1,0,1,0,0,0,0,1,-2,0
400278019,3231,Ramon Sessions,PG,Charlotte Bobcats,23,3-8,2-2,4-4,1,0,1,6,0,1,0,1,2,12
400278019,4229,Reggie Williams,SG,Charlotte Bobcats,4,0-2,0-1,0-0,0,1,1,0,0,0,0,1,-2,0
400278019,2381,Ben Gordon,SG,Charlotte Bobcats,15,5-11,3-6,1-1,0,1,1,1,0,1,2,0,-5,14
400278019,3993,Gerald Henderson,SG,Charlotte Bobcats,18,2-7,0-1,3-4,0,3,3,0,0,1,4,3,-21,7
400278019,4335,Jeff Adrien,PF,Charlotte Bobcats,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278019,2794,Hakim Warrick,PF,Charlotte Bobcats,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278020,2411,Josh Smith,SF,Atlanta Hawks,37,7-18,4-5,4-5,1,2,3,6,0,1,2,2,-11,22
400278020,3213,Al Horford,C,Atlanta Hawks,40,8-14,0-0,4-4,4,7,11,1,2,0,3,3,-14,20
400278020,2382,Devin Harris,PG,Atlanta Hawks,23,2-7,0-4,0-0,0,2,2,0,1,0,0,5,-5,4
400278020,4015,Jeff Teague,PG,Atlanta Hawks,39,3-10,1-3,4-4,1,2,3,3,2,0,5,1,-13,11
400278020,808,DeShawn Stevenson,SG,Atlanta Hawks,27,4-11,4-11,0-0,1,3,4,0,0,0,0,1,-11,12
400278020,3276,Anthony Tolliver,PF,Atlanta Hawks,3,0-0,0-0,2-2,0,0,0,0,0,0,1,0,5,2
400278020,2016,Zaza Pachulia,C,Atlanta Hawks,19,0-0,0-0,0-0,0,3,3,1,0,0,1,2,-3,0
400278020,2780,Johan Petro,C,Atlanta Hawks,3,1-1,0-0,0-0,1,0,1,0,0,0,0,1,5,2
400278020,6594,John Jenkins,SG,Atlanta Hawks,3,1-2,0-1,0-0,0,1,1,1,0,0,0,0,5,2
400278020,3474,Anthony Morrow,SG,Atlanta Hawks,16,3-4,0-1,0-0,0,3,3,0,1,0,1,1,2,6
400278020,2799,Louis Williams,SG,Atlanta Hawks,31,3-8,0-3,5-5,0,1,1,4,2,0,1,0,-5,11
400278020,6534,Ivan Johnson,PF,Atlanta Hawks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278020,2011,Kyle Korver,SG,Atlanta Hawks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278020,469,Rashard Lewis,PF,Miami Heat,14,1-3,1-3,0-0,0,2,2,0,0,0,0,2,1,3
400278020,1966,LeBron James,SF,Miami Heat,40,10-16,1-2,6-7,1,6,7,6,2,0,3,0,12,27
400278020,1977,Chris Bosh,C,Miami Heat,32,6-11,0-0,2-6,0,10,10,2,1,0,2,2,0,14
400278020,3419,Mario Chalmers,PG,Miami Heat,24,1-3,0-2,2-2,0,0,0,4,2,0,2,1,9,4
400278020,1987,Dwyane Wade,SG,Miami Heat,34,11-13,1-1,3-6,0,4,4,3,0,0,4,4,4,26
400278020,558,Mike Miller,SF,Miami Heat,8,1-3,1-3,0-0,0,1,1,1,0,0,0,0,-3,3
400278020,976,Shane Battier,SF,Miami Heat,19,3-5,3-5,0-0,0,0,0,0,2,1,0,2,8,9
400278020,3247,Joel Anthony,C,Miami Heat,18,1-1,0-0,0-0,0,0,0,0,2,2,0,1,9,2
400278020,6431,Norris Cole,PG,Miami Heat,23,4-4,2-2,0-0,0,2,2,4,0,0,2,5,0,10
400278020,9,Ray Allen,SG,Miami Heat,27,1-8,0-3,1-1,1,5,6,3,1,0,1,1,5,3
400278020,6439,Josh Harrellson,PF,Miami Heat,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
